Source Name	Characteristics[organism]	Term Source REF	Term Accession Number	Characteristics[strain]	Characteristics[developmental stage]	Term Source REF	Term Accession Number	Characteristics[organism part]	Material Type	Comment[BioSD_SAMPLE]	Comment[ENA_ALIAS]	Comment[ENA_SAMPLE]	Protocol REF	Protocol REF	Protocol REF	Extract Name	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRAND]	Comment[LIBRARY_STRATEGY]	Comment[NOMINAL_LENGTH]	Comment[NOMINAL_SDEV]	Protocol REF	Performer	Assay Name	Comment[technical replicate group]	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[Center]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Factor Value[developmental stage]
ERS1079204	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	segmentation 20-25 somites	ZFS	ZFS:0000027	whole organism	whole organism	SAMEA3892070	73a7a1f0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079204	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564911_ERX1513084	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513084	group 52	sequencing assay	ERX1513084	ERR1442707_2	SC	ERR1442707	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442707/ERR1442707_2.fastq.gz	segmentation 20-25 somites
ERS1079204	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	segmentation 20-25 somites	ZFS	ZFS:0000027	whole organism	whole organism	SAMEA3892070	73a7a1f0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079204	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564911_ERX1513174	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513174	group 52	sequencing assay	ERX1513174	ERR1442797_1	SC	ERR1442797	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442797/ERR1442797_1.fastq.gz	segmentation 20-25 somites
ERS1079204	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	segmentation 20-25 somites	ZFS	ZFS:0000027	whole organism	whole organism	SAMEA3892070	73a7a1f0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079204	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564911_ERX1513174	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513174	group 52	sequencing assay	ERX1513174	ERR1442797_2	SC	ERR1442797	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442797/ERR1442797_2.fastq.gz	segmentation 20-25 somites
ERS1079204	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	segmentation 20-25 somites	ZFS	ZFS:0000027	whole organism	whole organism	SAMEA3892070	73a7a1f0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079204	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564911_ERX1513264	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513264	group 52	sequencing assay	ERX1513264	ERR1442887_1	SC	ERR1442887	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442887/ERR1442887_1.fastq.gz	segmentation 20-25 somites
ERS1079204	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	segmentation 20-25 somites	ZFS	ZFS:0000027	whole organism	whole organism	SAMEA3892070	73a7a1f0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079204	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564911_ERX1513264	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513264	group 52	sequencing assay	ERX1513264	ERR1442887_2	SC	ERR1442887	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442887/ERR1442887_2.fastq.gz	segmentation 20-25 somites
ERS1079205	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	segmentation 20-25 somites	ZFS	ZFS:0000027	whole organism	whole organism	SAMEA3892071	73b361c0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079205	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564923_ERX1512995	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1512995	group 53	sequencing assay	ERX1512995	ERR1442618_1	SC	ERR1442618	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442618/ERR1442618_1.fastq.gz	segmentation 20-25 somites
ERS1079205	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	segmentation 20-25 somites	ZFS	ZFS:0000027	whole organism	whole organism	SAMEA3892071	73b361c0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079205	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564923_ERX1512995	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1512995	group 53	sequencing assay	ERX1512995	ERR1442618_2	SC	ERR1442618	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442618/ERR1442618_2.fastq.gz	segmentation 20-25 somites
ERS1079205	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	segmentation 20-25 somites	ZFS	ZFS:0000027	whole organism	whole organism	SAMEA3892071	73b361c0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079205	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564923_ERX1513085	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513085	group 53	sequencing assay	ERX1513085	ERR1442708_1	SC	ERR1442708	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442708/ERR1442708_1.fastq.gz	segmentation 20-25 somites
ERS1079205	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	segmentation 20-25 somites	ZFS	ZFS:0000027	whole organism	whole organism	SAMEA3892071	73b361c0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079205	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564923_ERX1513085	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513085	group 53	sequencing assay	ERX1513085	ERR1442708_2	SC	ERR1442708	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442708/ERR1442708_2.fastq.gz	segmentation 20-25 somites
ERS1079205	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	segmentation 20-25 somites	ZFS	ZFS:0000027	whole organism	whole organism	SAMEA3892071	73b361c0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079205	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564923_ERX1513175	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513175	group 53	sequencing assay	ERX1513175	ERR1442798_1	SC	ERR1442798	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442798/ERR1442798_1.fastq.gz	segmentation 20-25 somites
ERS1079205	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	segmentation 20-25 somites	ZFS	ZFS:0000027	whole organism	whole organism	SAMEA3892071	73b361c0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079205	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564923_ERX1513175	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513175	group 53	sequencing assay	ERX1513175	ERR1442798_2	SC	ERR1442798	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442798/ERR1442798_2.fastq.gz	segmentation 20-25 somites
ERS1079205	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	segmentation 20-25 somites	ZFS	ZFS:0000027	whole organism	whole organism	SAMEA3892071	73b361c0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079205	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564923_ERX1513265	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513265	group 53	sequencing assay	ERX1513265	ERR1442888_1	SC	ERR1442888	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442888/ERR1442888_1.fastq.gz	segmentation 20-25 somites
ERS1079205	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	segmentation 20-25 somites	ZFS	ZFS:0000027	whole organism	whole organism	SAMEA3892071	73b361c0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079205	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564923_ERX1513265	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513265	group 53	sequencing assay	ERX1513265	ERR1442888_2	SC	ERR1442888	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442888/ERR1442888_2.fastq.gz	segmentation 20-25 somites
ERS1079206	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	segmentation 20-25 somites	ZFS	ZFS:0000027	whole organism	whole organism	SAMEA3892072	73bf48a0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079206	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564935_ERX1512996	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1512996	group 54	sequencing assay	ERX1512996	ERR1442619_1	SC	ERR1442619	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/009/ERR1442619/ERR1442619_1.fastq.gz	segmentation 20-25 somites
ERS1079206	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	segmentation 20-25 somites	ZFS	ZFS:0000027	whole organism	whole organism	SAMEA3892072	73bf48a0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079206	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564935_ERX1512996	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1512996	group 54	sequencing assay	ERX1512996	ERR1442619_2	SC	ERR1442619	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/009/ERR1442619/ERR1442619_2.fastq.gz	segmentation 20-25 somites
ERS1079206	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	segmentation 20-25 somites	ZFS	ZFS:0000027	whole organism	whole organism	SAMEA3892072	73bf48a0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079206	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564935_ERX1513086	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513086	group 54	sequencing assay	ERX1513086	ERR1442709_1	SC	ERR1442709	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/009/ERR1442709/ERR1442709_1.fastq.gz	segmentation 20-25 somites
ERS1079206	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	segmentation 20-25 somites	ZFS	ZFS:0000027	whole organism	whole organism	SAMEA3892072	73bf48a0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079206	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564935_ERX1513086	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513086	group 54	sequencing assay	ERX1513086	ERR1442709_2	SC	ERR1442709	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/009/ERR1442709/ERR1442709_2.fastq.gz	segmentation 20-25 somites
ERS1079206	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	segmentation 20-25 somites	ZFS	ZFS:0000027	whole organism	whole organism	SAMEA3892072	73bf48a0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079206	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564935_ERX1513176	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513176	group 54	sequencing assay	ERX1513176	ERR1442799_1	SC	ERR1442799	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/009/ERR1442799/ERR1442799_1.fastq.gz	segmentation 20-25 somites
ERS1079206	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	segmentation 20-25 somites	ZFS	ZFS:0000027	whole organism	whole organism	SAMEA3892072	73bf48a0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079206	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564935_ERX1513176	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513176	group 54	sequencing assay	ERX1513176	ERR1442799_2	SC	ERR1442799	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/009/ERR1442799/ERR1442799_2.fastq.gz	segmentation 20-25 somites
ERS1079206	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	segmentation 20-25 somites	ZFS	ZFS:0000027	whole organism	whole organism	SAMEA3892072	73bf48a0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079206	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564935_ERX1513266	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513266	group 54	sequencing assay	ERX1513266	ERR1442889_1	SC	ERR1442889	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/009/ERR1442889/ERR1442889_1.fastq.gz	segmentation 20-25 somites
ERS1079206	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	segmentation 20-25 somites	ZFS	ZFS:0000027	whole organism	whole organism	SAMEA3892072	73bf48a0-e60c-11e5-bc69-3c4a9275d6c6	ERS1079206	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564935_ERX1513266	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513266	group 54	sequencing assay	ERX1513266	ERR1442889_2	SC	ERR1442889	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/009/ERR1442889/ERR1442889_2.fastq.gz	segmentation 20-25 somites
ERS1079207	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	segmentation 20-25 somites	ZFS	ZFS:0000027	whole organism	whole organism	SAMEA3892073	73cb0870-e60c-11e5-bc69-3c4a9275d6c6	ERS1079207	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564947_ERX1512997	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1512997	group 55	sequencing assay	ERX1512997	ERR1442620_1	SC	ERR1442620	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/000/ERR1442620/ERR1442620_1.fastq.gz	segmentation 20-25 somites
ERS1079207	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	segmentation 20-25 somites	ZFS	ZFS:0000027	whole organism	whole organism	SAMEA3892073	73cb0870-e60c-11e5-bc69-3c4a9275d6c6	ERS1079207	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564947_ERX1512997	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1512997	group 55	sequencing assay	ERX1512997	ERR1442620_2	SC	ERR1442620	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/000/ERR1442620/ERR1442620_2.fastq.gz	segmentation 20-25 somites
ERS1079207	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	segmentation 20-25 somites	ZFS	ZFS:0000027	whole organism	whole organism	SAMEA3892073	73cb0870-e60c-11e5-bc69-3c4a9275d6c6	ERS1079207	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564947_ERX1513087	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513087	group 55	sequencing assay	ERX1513087	ERR1442710_1	SC	ERR1442710	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/000/ERR1442710/ERR1442710_1.fastq.gz	segmentation 20-25 somites
ERS1079207	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	segmentation 20-25 somites	ZFS	ZFS:0000027	whole organism	whole organism	SAMEA3892073	73cb0870-e60c-11e5-bc69-3c4a9275d6c6	ERS1079207	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564947_ERX1513087	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513087	group 55	sequencing assay	ERX1513087	ERR1442710_2	SC	ERR1442710	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/000/ERR1442710/ERR1442710_2.fastq.gz	segmentation 20-25 somites
ERS1079207	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	segmentation 20-25 somites	ZFS	ZFS:0000027	whole organism	whole organism	SAMEA3892073	73cb0870-e60c-11e5-bc69-3c4a9275d6c6	ERS1079207	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564947_ERX1513177	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513177	group 55	sequencing assay	ERX1513177	ERR1442800_1	SC	ERR1442800	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/000/ERR1442800/ERR1442800_1.fastq.gz	segmentation 20-25 somites
ERS1079207	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	segmentation 20-25 somites	ZFS	ZFS:0000027	whole organism	whole organism	SAMEA3892073	73cb0870-e60c-11e5-bc69-3c4a9275d6c6	ERS1079207	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564947_ERX1513177	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513177	group 55	sequencing assay	ERX1513177	ERR1442800_2	SC	ERR1442800	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/000/ERR1442800/ERR1442800_2.fastq.gz	segmentation 20-25 somites
ERS1079207	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	segmentation 20-25 somites	ZFS	ZFS:0000027	whole organism	whole organism	SAMEA3892073	73cb0870-e60c-11e5-bc69-3c4a9275d6c6	ERS1079207	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564947_ERX1513267	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513267	group 55	sequencing assay	ERX1513267	ERR1442890_1	SC	ERR1442890	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/000/ERR1442890/ERR1442890_1.fastq.gz	segmentation 20-25 somites
ERS1079207	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	segmentation 20-25 somites	ZFS	ZFS:0000027	whole organism	whole organism	SAMEA3892073	73cb0870-e60c-11e5-bc69-3c4a9275d6c6	ERS1079207	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564947_ERX1513267	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513267	group 55	sequencing assay	ERX1513267	ERR1442890_2	SC	ERR1442890	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/000/ERR1442890/ERR1442890_2.fastq.gz	segmentation 20-25 somites
ERS1079143	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	pharyngula prim-5	ZFS	ZFS:0000029	whole organism	whole organism	SAMEA3892009	7137da70-e60c-11e5-bc69-3c4a9275d6c6	ERS1079143	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564964_ERX1512943	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1512943	group 56	sequencing assay	ERX1512943	ERR1442566_1	SC	ERR1442566	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442566/ERR1442566_1.fastq.gz	pharyngula prim-5
ERS1079143	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	pharyngula prim-5	ZFS	ZFS:0000029	whole organism	whole organism	SAMEA3892009	7137da70-e60c-11e5-bc69-3c4a9275d6c6	ERS1079143	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564964_ERX1512943	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1512943	group 56	sequencing assay	ERX1512943	ERR1442566_2	SC	ERR1442566	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442566/ERR1442566_2.fastq.gz	pharyngula prim-5
ERS1079143	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	pharyngula prim-5	ZFS	ZFS:0000029	whole organism	whole organism	SAMEA3892009	7137da70-e60c-11e5-bc69-3c4a9275d6c6	ERS1079143	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564964_ERX1513033	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513033	group 56	sequencing assay	ERX1513033	ERR1442656_1	SC	ERR1442656	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442656/ERR1442656_1.fastq.gz	pharyngula prim-5
ERS1079143	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	pharyngula prim-5	ZFS	ZFS:0000029	whole organism	whole organism	SAMEA3892009	7137da70-e60c-11e5-bc69-3c4a9275d6c6	ERS1079143	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564964_ERX1513033	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513033	group 56	sequencing assay	ERX1513033	ERR1442656_2	SC	ERR1442656	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442656/ERR1442656_2.fastq.gz	pharyngula prim-5
ERS1079143	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	pharyngula prim-5	ZFS	ZFS:0000029	whole organism	whole organism	SAMEA3892009	7137da70-e60c-11e5-bc69-3c4a9275d6c6	ERS1079143	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564964_ERX1513123	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513123	group 56	sequencing assay	ERX1513123	ERR1442746_1	SC	ERR1442746	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442746/ERR1442746_1.fastq.gz	pharyngula prim-5
ERS1079143	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	pharyngula prim-5	ZFS	ZFS:0000029	whole organism	whole organism	SAMEA3892009	7137da70-e60c-11e5-bc69-3c4a9275d6c6	ERS1079143	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564964_ERX1513123	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513123	group 56	sequencing assay	ERX1513123	ERR1442746_2	SC	ERR1442746	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442746/ERR1442746_2.fastq.gz	pharyngula prim-5
ERS1079143	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	pharyngula prim-5	ZFS	ZFS:0000029	whole organism	whole organism	SAMEA3892009	7137da70-e60c-11e5-bc69-3c4a9275d6c6	ERS1079143	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564964_ERX1513213	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513213	group 56	sequencing assay	ERX1513213	ERR1442836_1	SC	ERR1442836	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442836/ERR1442836_1.fastq.gz	pharyngula prim-5
ERS1079143	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	pharyngula prim-5	ZFS	ZFS:0000029	whole organism	whole organism	SAMEA3892009	7137da70-e60c-11e5-bc69-3c4a9275d6c6	ERS1079143	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564964_ERX1513213	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513213	group 56	sequencing assay	ERX1513213	ERR1442836_2	SC	ERR1442836	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442836/ERR1442836_2.fastq.gz	pharyngula prim-5
ERS1079144	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	pharyngula prim-5	ZFS	ZFS:0000029	whole organism	whole organism	SAMEA3892010	7143c150-e60c-11e5-bc69-3c4a9275d6c6	ERS1079144	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564976_ERX1512944	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1512944	group 57	sequencing assay	ERX1512944	ERR1442567_1	SC	ERR1442567	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442567/ERR1442567_1.fastq.gz	pharyngula prim-5
ERS1079144	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	pharyngula prim-5	ZFS	ZFS:0000029	whole organism	whole organism	SAMEA3892010	7143c150-e60c-11e5-bc69-3c4a9275d6c6	ERS1079144	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564976_ERX1512944	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1512944	group 57	sequencing assay	ERX1512944	ERR1442567_2	SC	ERR1442567	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442567/ERR1442567_2.fastq.gz	pharyngula prim-5
ERS1079144	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	pharyngula prim-5	ZFS	ZFS:0000029	whole organism	whole organism	SAMEA3892010	7143c150-e60c-11e5-bc69-3c4a9275d6c6	ERS1079144	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564976_ERX1513034	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513034	group 57	sequencing assay	ERX1513034	ERR1442657_1	SC	ERR1442657	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442657/ERR1442657_1.fastq.gz	pharyngula prim-5
ERS1079144	Danio rerio	NCBI Taxonomy	7955	Hubrecht Longfin	pharyngula prim-5	ZFS	ZFS:0000029	whole organism	whole organism	SAMEA3892010	7143c150-e60c-11e5-bc69-3c4a9275d6c6	ERS1079144	P-MTAB-50956	P-MTAB-50957	P-MTAB-50955	16564976_ERX1513034	PAIRED	cDNA	TRANSCRIPTOMIC	first strand	RNA-Seq	200	0	P-MTAB-50954	SC	ERX1513034	group 57	sequencing assay	ERX1513034	ERR1442657_2	SC	ERR1442657	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442657/ERR1442657_2.fastq.gz	pharyngula prim-5
