X96_con_rep1	X96_con_rep2
si:dkey-30c15.17	2.51437090566081	1.96070941524706
si:dkey-56e3.2	2.51437090566081	0.95064698918139
si:dkey-93n13.2	2.51437090566081	2.08418063469423
si:zfos-979f1.2	2.51437090566081	3.38667989853557
SLX1A	2.51437090566081	2.49544834623846
smarcal1	2.51437090566081	2.61436834361547
SOCS6 (1 of 2)	2.51437090566081	2.85194096754417
stat5.1	2.51437090566081	3.56492620918842
tagln3a	2.51437090566081	2.44093468363943
TBATA	2.51437090566081	1.96070941524706
tbcelb	2.51437090566081	4.09966514017982
TMC5	2.51437090566081	3.74317251984127
tmem120b	2.51437090566081	3.50551077230414
tnfaip8l2a	2.51437090566081	2.43603290935418
TNFRSF1A (2 of 2)	2.51437090566081	2.7331100937756
tpst2	2.51437090566081	2.91135640442845
ttll11	2.51437090566081	2.97077184131274
TUBB1	2.51437090566081	3.74415881594983
UBA7	2.51437090566081	1.84187854147849
unc5db	2.51437090566081	2.85194096754417
vdrb	2.51437090566081	4.57513123206044
ZCCHC4	2.51437090566081	3.32726446165128
zgc:113090	2.51437090566081	1.90129397836278
zgc:162144	2.51437090566081	1.96070941524706
znhit3	2.51437090566081	2.55511332825922
pacrg	2.51419804248606	1.47283737993687
zgc:173729	2.51419804248606	2.80587617950313
CWF19L2 (1 of 2)	2.51016719121345	2.10508298462819
si:dkey-69c19.1	2.50524059590291	1.56923298447642
chia.4	2.49972469459679	1.5575222022912
nceh1b	2.4962517201216	4.07037333013728
EFR3A (2 of 2)	2.49363520241118	3.54654901494243
ATCAY (3 of 3)	2.49276303053034	7.08754862726881
CR356223.4	2.48830002235482	1.07167029211168
zgc:173575	2.48635138415233	2.04642212440484
si:dkey-261j4.5	2.48067047774648	2.71904051868196
ENSDARG00000091320	2.48015188822224	1.75547067204352
zgc:114174	2.47343380380185	3.10680348349884
si:ch73-266f23.1	2.46803576431523	2.35587554406396
CABZ01038708.1	2.46358061318076	6.63302053573269
casp6	2.4504115951092	4.0961596296348
slc46a3	2.44694647767505	2.60673345920066
lppr5a	2.44143057636894	2.91135640442845
CU861453.1	2.44014196166729	3.20167211192915
APEX2 (2 of 2)	2.43790260053849	1.85933479725117
FAM190A	2.43658255560472	3.03018727819702
si:dkey-117i10.1	2.43642540754603	2.13895572589992
KCNA3	2.43583610155047	4.69381950902266
agtrap	2.4357968142773	2.61427922000703
ANKRD39	2.4357968142773	2.08156041317915
ASB18	2.4357968142773	1.87144960388222
BICC1 (2 of 2)	2.4357968142773	4.57609970344731
BX511257.1	2.4357968142773	2.61427922000703
C4H12orf45	2.4357968142773	1.84187854147849
C6H22orf23	2.4357968142773	2.85194096754417
C8H1orf194	2.4357968142773	2.91135640442845
CABZ01006831.1	2.4357968142773	2.19884648611679
CABZ01039580.2	2.4357968142773	1.78981279442917
CABZ01074081.1	2.4357968142773	3.62434164607271
CABZ01080134.1	2.4357968142773	2.3766174724699
CCDC114	2.4357968142773	2.25778659870133
CDKN1C (2 of 2)	2.4357968142773	4.81289992696055
clock	2.4357968142773	2.79252553065988
COL23A1 (1 of 2)	2.4357968142773	3.68375708295699
crym	2.4357968142773	2.02012485213135
cubn	2.4357968142773	4.27791145083267
cx35b	2.4357968142773	3.56492620918842
DLG4 (3 of 3)	2.4357968142773	2.1983711627842
DLGAP4 (1 of 2)	2.4357968142773	3.62434164607271
dnah12	2.4357968142773	3.08960271508131
ecscr	2.4357968142773	2.09015782772932
ENSDARG00000091408	2.4357968142773	2.85194096754417
ern2	2.4357968142773	3.10054703810257
fam120b	2.4357968142773	2.55486378312275
fance	2.4357968142773	1.42597048328851
flrt1b	2.4357968142773	3.20843358788272
FP085386.1	2.4357968142773	0.712985241644253
FP102164.1	2.4357968142773	2.84172745424348
fpgt	2.4357968142773	2.97193044241951
ftr24	2.4357968142773	3.14901815196559
gas2l1	2.4357968142773	3.50551077230414
gbgt1l3	2.4357968142773	3.73960165166101
gfi1ab	2.4357968142773	3.32984903372299
irak1	2.4357968142773	2.97327917227902
ITGAE	2.4357968142773	1.78246310459421
kcnq2a	2.4357968142773	2.13895572589992
kctd8	2.4357968142773	1.66363223082564
LIPT2	2.4357968142773	1.95754851373131
MAZ (1 of 2)	2.4357968142773	2.3766174724699
mfng	2.4357968142773	2.25778659870133
MRC2	2.4357968142773	3.80258795672556
MTBP	2.4357968142773	2.61695291472002
mylk3	2.4357968142773	2.49544834623846
NDP	2.4357968142773	2.49544834623846
nr3c2	2.4357968142773	3.27146742489366
nudt1	2.4357968142773	3.50551077230414
oca2	2.4357968142773	2.61427922000703
pacs2	2.4357968142773	4.21849601394839
PCDH20	2.4357968142773	2.79252553065988
ppef1	2.4357968142773	0.712985241644253
RAB43	2.4357968142773	2.25786978105826
rad51ap1	2.4357968142773	3.44609533541985
rc3h2	2.4357968142773	4.21849007269688
SCGN	2.4357968142773	1.31034804394925
si:ch211-136a13.2	2.4357968142773	2.43603290935418
si:ch211-193e13.4	2.4357968142773	2.13895572589992
si:ch73-212j7.1	2.4357968142773	3.92141883049413
si:ch73-21g5.7	2.4357968142773	2.49544834623846
si:ch73-343m12.2	2.4357968142773	1.66363223082564
si:dkey-110c1.10	2.4357968142773	2.43603885157285
si:dkey-13n23.4	2.4357968142773	2.46016151843914
SLC6A14	2.4357968142773	2.97077184131274
smyd3	2.4357968142773	3.44609533541985
sntg2	2.4357968142773	2.43603290935418
stim2	2.4357968142773	2.7331100937756
STXBP4	2.4357968142773	2.3766174724699
TIMP4	2.4357968142773	2.79252553065988
tmod1	2.4357968142773	3.56503315655139
ust	2.4357968142773	3.74317251984127
wtip	2.4357968142773	3.1227981188632
WWC1	2.4357968142773	2.1983711627842
XYLB	2.4357968142773	2.43603290935418
zgc:113279	2.4357968142773	1.60421679394136
zgc:162936	2.4357968142773	1.60421679394136
zgc:173994	2.4357968142773	1.6056962381042
zgc:174310	2.4357968142773	3.37213500010933
cyp27a1.4	2.43075235818123	1.91344443540437
CABZ01089974.1	2.42418356374453	2.07909467290775
trim62	2.42363354502213	3.2214693349214
si:ch211-218d20.13	2.42107202970093	2.60823667030386
ENSDARG00000089630	2.40901090714918	2.84544091826293
PARVA (2 of 3)	2.40820945070571	2.84825721074942
HPN (2 of 2)	2.40605652116427	2.13580076563567
CU570691.2	2.40067419575975	0.535258222293208
si:dkey-13e3.2	2.394105402357	2.7331100937756
zgc:174704	2.39317037001194	1.80220685438856
si:ch73-332k15.1	2.38012707080092	2.41098930304741
cln8	2.37279610822787	3.92141883049413
NGFR (3 of 3)	2.37115391013567	2.25786978105826
PXN (3 of 3)	2.36932313375267	3.50551077230414
BX088708.1	2.36774379405678	3.51628279129435
si:ch211-76m11.3	2.36750807248573	5.94172192790804
BACE2 (1 of 2)	2.36600730733616	2.3147778860091
btbd3a	2.36313149486362	4.0402497042627
drl	2.36171716130144	1.87360044331622
nox1	2.36034211501241	2.4988647341422
pax2b	2.35893563849128	3.80258795672556
HCN1	2.35731701255618	3.74317251984127
mbd2	2.35730129744013	2.7331100937756
rtn4rl2b	2.35727772528302	4.39674232460124
bmp8a	2.35723058096881	2.61427922000703
adamtsl2	2.35722272392776	2.55486378312275
adat1	2.35722272392776	2.67369465689132
AL807798.3	2.35722272392776	1.78246310459421
AL844567.2	2.35722272392776	2.7331100937756
AL929217.1	2.35722272392776	2.85247570629333
AL929239.1	2.35722272392776	1.66363223082564
ALPK3 (2 of 2)	2.35722272392776	2.43603290935418
arl14	2.35722272392776	2.39584430823677
ATP7B	2.35722272392776	1.96070941524706
b2m	2.35722272392776	1.12889329983424
BX000363.1	2.35722272392776	1.60421679394136
C23H1orf116 (1 of 2)	2.35722272392776	2.85194096754417
CABZ01044745.1	2.35722272392776	3.98083426737841
CABZ01066957.1	2.35722272392776	1.84187854147849
CABZ01100278.1	2.35722272392776	3.50551077230414
CCDC19	2.35722272392776	3.92141883049413
cdkn2d	2.35722272392776	3.10738575516156
CHRNB4	2.35722272392776	2.61427922000703
clcn2	2.35722272392776	1.90129397836278
cnnm2a	2.35722272392776	3.98083426737841
CR848784.2	2.35722272392776	2.07954028901563
CU467888.1	2.35722272392776	3.267849024767
CUX2 (2 of 2)	2.35722272392776	2.25778659870133
d2hgdh	2.35722272392776	3.98083426737841
dnaaf1	2.35722272392776	2.43603290935418
DTX4 (2 of 2)	2.35722272392776	2.85194096754417
dusp12	2.35722272392776	3.03018727819702
ENSDARG00000079729	2.35722272392776	3.80258795672556
erbb4a	2.35722272392776	1.78527939611354
fam46a	2.35722272392776	4.33732688771696
fancc	2.35722272392776	2.38998000478332
GABRQ	2.35722272392776	2.97077184131274
gpsm1a	2.35722272392776	2.55486378312275
hs3st1l1	2.35722272392776	2.61427922000703
hs3st2	2.35722272392776	2.7331100937756
ifi35	2.35722272392776	2.13895572589992
iqsec3b	2.35722272392776	2.3766174724699
lrrc4ba	2.35722272392776	3.14901815196559
mlycd	2.35722272392776	5.4662201875512
NARS2	2.35722272392776	3.44609533541985
NKPD1	2.35722272392776	1.54480135705707
NPFFR1	2.35722272392776	1.90129397836278
pde10a	2.35722272392776	3.08960271508131
phox2a	2.35722272392776	2.79252553065988
PIP4K2A (1 of 2)	2.35722272392776	3.56492620918842
plscr3a	2.35722272392776	4.15908057706411
prodha	2.35722272392776	3.8459968747753
PTCHD2	2.35722272392776	3.32726446165128
ptprc	2.35722272392776	1.72304766770993
QKI	2.35722272392776	3.03018727819702
RAB11FIP2	2.35722272392776	2.61427922000703
rab42b	2.35722272392776	1.54480135705707
RHO (2 of 3)	2.35722272392776	1.84187854147849
si:ch1073-76a20.1	2.35722272392776	3.80258795672556
si:ch211-202h22.9	2.35722272392776	2.07954028901563
si:dkey-150i13.2	2.35722272392776	2.3766174724699
si:dkey-1b17.3	2.35722272392776	1.81032300338747
si:dkey-23o4.6	2.35722272392776	1.66363223082564
slc7a1	2.35722272392776	3.32726446165128
sstr1a	2.35722272392776	3.09533036297992
STRADB	2.35722272392776	4.39674232460124
tbx4	2.35722272392776	2.1983711627842
trim35-1	2.35722272392776	3.03103691875075
TTC38	2.35722272392776	3.86200339360984
WIPI1 (2 of 2)	2.35722272392776	1.24772417360281
wt1a	2.35722272392776	2.43606855879756
zgc:113389	2.35722272392776	1.96070941524706
zgc:123035	2.35722272392776	3.50551077230414
zgc:158328	2.35722272392776	1.90129397836278
AL935296.1	2.35443334304259	1.93757898574084
cnnm4	2.35273614256118	3.56993493083664
CNTRL (1 of 2)	2.34920030865571	4.03843159135494
ugt2b5	2.34229364594452	1.8758641713647
DLEU7	2.33922925724909	2.47704144380061
si:dkeyp-2e4.3	2.33651059283524	1.79079314928622
BX088691.1	2.3354498426636	2.73123256641843
CR786582.2	2.33409051149063	3.30182277215019
MFAP4 (12 of 13)	2.3328883273424	2.5288754714023
AL935128.1	2.32245368880075	0.856473521995439
CU611050.1	2.31999431914902	6.76498222139989
si:dkey-29j8.2	2.31881570819185	1.94712110473752
MRPS30 (2 of 2)	2.31367696243339	1.75205428413978
si:ch211-271g18.2	2.31198762002699	1.93669369574374
hsf4	2.31018041580109	2.76287722715074
top1mt	2.30444450700602	2.02012485213135
MMP23B	2.30416949712784	3.20843358788272
OGFOD2	2.30407520849942	1.94851736751059
zgc:101765	2.30017007608735	1.86339881251855
mlh3	2.29584850085446	2.08854172704448
TICAM1 (1 of 2)	2.29526705293391	2.59120226466587
zgc:63577	2.29244624285058	2.31720203558561
ENSDARG00000088391	2.28880040520064	3.45268450734237
FP236810.4	2.28843896476904	2.81177613239996
RAB35 (2 of 2)	2.28388166693114	3.14901815196559
LCP1	2.28156373125601	5.20914741674596
ncf4	2.28124943513862	2.20099138333212
actl6b	2.280424407572	2.61427922000703
BX510999.2	2.28003939394934	2.91963891620691
C8H1orf222	2.27910436263824	2.1983711627842
si:ch211-203k16.3	2.27871149197453	3.38710174867025
MFSD1	2.27868006277637	4.09966514017982
gpr12	2.27866434766032	2.61427922000703
ACVR1B (1 of 2)	2.27864863254426	4.45615776148553
adck1	2.27864863254426	5.34738931378263
AL772300.3	2.27864863254426	3.14910727460687
AL935293.1	2.27864863254426	3.26788467421038
APBB2 (2 of 2)	2.27864863254426	3.98083426737841
ar	2.27864863254426	3.32726446165128
asmt	2.27864863254426	2.02012485213135
atp10a	2.27864863254426	2.49544834623846
ATP5J2	2.27864863254426	3.14901815196559
BX927253.1	2.27864863254426	2.85194096754417
BX927351.1	2.27864863254426	3.56492620918842
BX950188.1	2.27864863254426	1.78246310459421
BX950859.2	2.27864863254426	2.61427922000703
C10H5orf63	2.27864863254426	1.30713961048709
CABZ01021430.1	2.27864863254426	2.25778659870133
CABZ01041105.1	2.27864863254426	2.58551620746214
CABZ01050100.1	2.27864863254426	2.25778659870133
CABZ01054392.1	2.27864863254426	3.267849024767
CABZ01066498.1	2.27864863254426	2.1983711627842
CABZ01071903.1	2.27864863254426	2.7331100937756
CABZ01100267.1	2.27864863254426	4.8167559887535
ccr9a	2.27864863254426	1.78246310459421
cenph	2.27864863254426	2.55486378312275
CEP57	2.27864863254426	2.43603290935418
COBLL1 (1 of 2)	2.27864863254426	1.60421679394136
CR853282.3	2.27864863254426	1.90129397836278
CTIF	2.27864863254426	4.63440407213838
CU929225.1	2.27864863254426	1.72304766770993
cux2	2.27864863254426	2.31720203558561
cyp2u1	2.27864863254426	1.68390477811765
DIAPH1	2.27864863254426	2.85194096754417
DMWD	2.27864863254426	3.92141883049413
ensab	2.27864863254426	2.67369465689132
ENSDARG00000090250	2.27864863254426	3.92146636244052
fam84b	2.27864863254426	3.27623848487558
gna14a	2.27864863254426	1.12889329983424
grapb	2.27864863254426	1.36655504640422
gtpbp3	2.27864863254426	2.91878927565318
hapln4	2.27864863254426	2.67369465689132
HAUS8	2.27864863254426	2.7331100937756
helt	2.27864863254426	2.85194096754417
iffo1a	2.27864863254426	1.80413785591079
igfbp2b	2.27864863254426	2.3766174724699
kcnf1a	2.27864863254426	3.14901815196559
KCNH5 (2 of 2)	2.27864863254426	2.02012485213135
klhdc5	2.27864863254426	2.07954028901563
lmf2a	2.27864863254426	3.267849024767
LOX (1 of 2)	2.27864863254426	1.84187854147849
lrrc48	2.27864863254426	2.73311603502711
mboat2a	2.27864863254426	2.85194096754417
MDFI	2.27864863254426	3.267849024767
ntng1b	2.27864863254426	4.39674232460124
p2rx2	2.27864863254426	2.61427922000703
pdp2	2.27864863254426	4.45615776148553
pdzd3a	2.27864863254426	3.44609533541985
pif1	2.27864863254426	3.20843953010138
plekhh2	2.27864863254426	3.56492620918842
PPM1J	2.27864863254426	1.96070941524706
PPP1R1B	2.27864863254426	2.49544834623846
prl	2.27864863254426	3.98083426737841
rab11fip4b	2.27864863254426	2.43603290935418
rsg1	2.27864863254426	2.31720203558561
si:ch211-10d23.5	2.27864863254426	3.20843358788272
si:ch211-120k19.1	2.27864863254426	3.32740705942479
si:ch211-196f5.9	2.27864863254426	2.1983711627842
si:ch211-42i9.5	2.27864863254426	2.26211204257536
si:ch73-21k16.5	2.27864863254426	4.5860220818838
si:dkey-188i13.7	2.27864863254426	1.54480135705707
si:dkey-284p5.3	2.27864863254426	2.31720203558561
si:dkey-50i6.5	2.27864863254426	1.60421679394136
si:dkeyp-53d3.6	2.27864863254426	1.87840715177436
si:zfos-223e1.2	2.27864863254426	3.44609533541985
slc7a4	2.27864863254426	2.61427922000703
SNX24	2.27864863254426	2.13895572589992
STIM2 (2 of 2)	2.27864863254426	4.0402497042627
swap70a	2.27864863254426	2.61427922000703
TEP1	2.27864863254426	3.98083426737841
TIAM2 (2 of 2)	2.27864863254426	2.4373341072673
tll1	2.27864863254426	3.08960271508131
TMEM216	2.27864863254426	2.02012485213135
TMEM26 (1 of 2)	2.27864863254426	2.43620521435239
traf2b	2.27864863254426	2.67369465689132
ttll6	2.27864863254426	2.03339231861766
zgc:153157	2.27864863254426	3.56492620918842
zgc:162160	2.27864863254426	1.72304766770993
zgc:195245	2.27864863254426	1.78246310459421
si:ch73-248e21.1	2.27302272749367	3.267849024767
acot9.2	2.27108194840015	2.94039866933452
pcdh2ab5	2.27079908148092	1.87774169872187
si:ch73-346o4.3	2.26651679352119	1.69557396960798
si:ch73-289h5.4	2.26267452053939	3.92491839978764
CABZ01081333.1	2.25950012706552	3.4387218796117
RNF14 (5 of 5)	2.25864366926679	3.12184153094651
si:ch73-196i15.3	2.25414923085916	1.82160005293498
ENSDARG00000057519	2.2480990259467	2.05943410450317
ANO9 (2 of 2)	2.24430389727911	2.36115163460319
her4.4	2.24226882852321	2.14363172005473
ENSDARG00000079456	2.24218239693583	2.03954181665096
pcdh2g29	2.234906436752	2.59288372105163
TRPM4 (2 of 3)	2.2316141824926	1.59425876702866
si:dkey-240n22.6	2.22693902386917	4.43668138154934
si:dkey-20i20.2	2.22652258104835	1.88841865285213
urp1	2.22389820629688	2.3766174724699
METTL25	2.21969449288349	2.52129406115256
CU611036.2	2.21771442548284	2.25778659870133
si:dkey-29p23.3	2.21710940540518	2.07807272735581
si:ch73-338a16.3	2.21404501567579	2.07954028901563
BX927122.1	2.20357894690203	1.69671474599306
si:dkey-31n13.4	2.20251819673039	2.91512334261297
tctn1	2.20126101122689	2.85194096754417
gfra3	2.20009025731077	2.49544834623846
adora2aa	2.20007454219472	2.3766174724699
AKAP9 (1 of 2)	2.20007454219472	4.71332559715072
AL929007.2	2.20007454219472	3.38891391935934
ANGPTL1 (2 of 2)	2.20007454219472	2.49544834623846
bbs10	2.20007454219472	2.25778659870133
BX470131.2	2.20007454219472	3.80258795672556
BX571880.1	2.20007454219472	2.3766174724699
BX908759.3	2.20007454219472	2.7331100937756
C13H2orf50	2.20007454219472	2.7331100937756
C1H9orf156	2.20007454219472	2.25778659870133
C20H1orf95	2.20007454219472	2.07954028901563
C6H1orf74	2.20007454219472	1.72523415562014
CABZ01109105.1	2.20007454219472	1.36655504640422
ccdc3	2.20007454219472	1.78246310459421
CHCHD5	2.20007454219472	3.98248601653946
chrna10	2.20007454219472	2.97077184131274
cmklr1	2.20007454219472	1.54480135705707
cpeb3	2.20007454219472	3.6248407353785
CR391924.1	2.20007454219472	1.78246310459421
crfb17	2.20007454219472	2.67369465689132
CRTC1 (1 of 2)	2.20007454219472	2.31720203558561
CU302376.1	2.20007454219472	1.84187854147849
CU856237.1	2.20007454219472	1.72304766770993
CU914780.1	2.20007454219472	2.7331100937756
CUTA	2.20007454219472	2.31720203558561
dcakd	2.20007454219472	2.02012485213135
depdc1b	2.20007454219472	3.74317251984127
ENSDARG00000044501	2.20007454219472	1.84187854147849
ENSDARG00000058950	2.20007454219472	2.31720203558561
ENSDARG00000074119	2.20007454219472	1.66363223082564
ENSDARG00000086254	2.20007454219472	2.25778659870133
ENSDARG00000091294	2.20007454219472	2.13895572589992
ENSDARG00000092464	2.20007454219472	1.66363223082564
fam160a1	2.20007454219472	2.61427922000703
FAM222A (2 of 2)	2.20007454219472	1.96070941524706
FILIP1 (2 of 2)	2.20007454219472	2.02012485213135
gal3st1	2.20007454219472	2.97077778256425
GAL3ST1 (2 of 2)	2.20007454219472	1.30713961048709
grap2b	2.20007454219472	2.91135640442845
hoxc1a	2.20007454219472	1.30713961048709
IKZF2	2.20007454219472	1.90129397836278
kazald2	2.20007454219472	2.02012485213135
lrrc8da	2.20007454219472	2.7331100937756
lrrtm4l1	2.20007454219472	2.97077184131274
mafg2	2.20007454219472	2.79726688244994
MEX3A	2.20007454219472	2.67430663577874
MTRF1	2.20007454219472	3.03018727819702
NAT6	2.20007454219472	2.2654987232544
nt5c1a	2.20007454219472	5.41069646190325
ntf7	2.20007454219472	2.1983711627842
orai1b	2.20007454219472	2.07954028901563
P4HTM (1 of 2)	2.20007454219472	2.07954028901563
PMVK	2.20007454219472	4.09967108239849
POLQ	2.20007454219472	1.90129397836278
ppp1r8	2.20007454219472	2.1983711627842
prune	2.20007454219472	3.38667989853557
RHNO1	2.20007454219472	2.15683383084012
rwdd3	2.20007454219472	3.08960271508131
SAYSD1	2.20007454219472	1.90129397836278
SFTPB (2 of 2)	2.20007454219472	2.07954028901563
si:busm1-163l24.3	2.20007454219472	1.84187854147849
si:ch211-132b12.1	2.20007454219472	2.02012485213135
si:ch211-1e14.1	2.20007454219472	3.05691234088955
si:dkey-3h3.3	2.20007454219472	1.54480135705707
si:dkey-79f11.11	2.20007454219472	3.38667989853557
SIMC1	2.20007454219472	2.7331100937756
slc10a1	2.20007454219472	2.25778659870133
SLC44A4	2.20007454219472	4.09966514017982
SLMO1	2.20007454219472	1.96070941524706
smtlb	2.20007454219472	2.1983711627842
socs2	2.20007454219472	4.33732688771696
ssh1a	2.20007454219472	2.43603290935418
tbx22	2.20007454219472	2.55486378312275
tet1	2.20007454219472	2.91135640442845
TMEM101	2.20007454219472	3.62434164607271
TMEM121 (1 of 2)	2.20007454219472	2.02012485213135
